customer_id,event_date,event_type,recharge_amount,data_mb_used,call_duration_minutes,channel,offer_presented,offer_accepted
7742-MYPGI,2024-02-18,DATA_SESSION,,668.89,,APP,,False
7742-MYPGI,2024-02-21,CALL,,,12.2,APP,,False
7742-MYPGI,2024-03-01,CALL,,,1.3,USSD,,False
7742-MYPGI,2024-03-03,DATA_SESSION,,385.53,,APP,,False
7742-MYPGI,2024-03-04,RECHARGE,200.0,,,USSD,,False
7742-MYPGI,2024-03-05,RECHARGE,200.0,,,APP,,False
7742-MYPGI,2024-03-12,DATA_SESSION,,955.13,,USSD,,False
7742-MYPGI,2024-03-15,DATA_SESSION,,1004.81,,USSD,,False
7742-MYPGI,2024-03-16,CALL,,,11.5,AGENT,,False
7742-MYPGI,2024-03-17,CALL,,,8.2,WEB,,False
7742-MYPGI,2024-03-21,DATA_SESSION,,522.37,,APP,,False
7742-MYPGI,2024-03-26,DATA_SESSION,,759.93,,USSD,,False
7743-EXURX,2024-01-03,DATA_SESSION,,440.81,,USSD,,False
7743-EXURX,2024-01-08,DATA_SESSION,,551.63,,USSD,,False
7743-EXURX,2024-01-12,DATA_SESSION,,416.03,,USSD,,False
7743-EXURX,2024-01-14,RECHARGE,200.0,,,USSD,WEEKEND_DATA,False
7743-EXURX,2024-01-16,SMS,,,,USSD,,False
7743-EXURX,2024-01-24,CALL,,,2.9,APP,,False
7743-EXURX,2024-02-02,RECHARGE,100.0,,,APP,,False
7743-EXURX,2024-02-05,DATA_SESSION,,696.27,,USSD,,False
7746-AWNQW,2024-01-05,SMS,,,,USSD,,False
7746-AWNQW,2024-01-18,DATA_SESSION,,145.61,,USSD,,False
7746-AWNQW,2024-01-21,RECHARGE,200.0,,,AGENT,,False
7746-AWNQW,2024-01-22,RECHARGE,200.0,,,AGENT,,False
7746-AWNQW,2024-01-30,SMS,,,,AGENT,,False
7746-AWNQW,2024-01-31,DATA_SESSION,,117.96,,APP,,False
7746-AWNQW,2024-02-05,RECHARGE,500.0,,,APP,,False
7746-AWNQW,2024-02-08,CALL,,,7.8,USSD,,False
7746-AWNQW,2024-02-20,DATA_SESSION,,134.37,,AGENT,,False
7746-AWNQW,2024-02-23,DATA_SESSION,,94.36,,AGENT,,False
7746-AWNQW,2024-02-24,CALL,,,26.2,USSD,,False
7746-AWNQW,2024-03-01,RECHARGE,100.0,,,USSD,,False
7746-AWNQW,2024-03-19,DATA_SESSION,,168.51,,USSD,,False
7746-QYVCO,2024-01-11,DATA_SESSION,,448.17,,AGENT,,False
7746-QYVCO,2024-01-15,DATA_SESSION,,322.75,,AGENT,,False
7746-QYVCO,2024-01-20,DATA_SESSION,,346.64,,USSD,,False
7746-QYVCO,2024-01-21,RECHARGE,200.0,,,USSD,,False
7746-QYVCO,2024-01-29,RECHARGE,200.0,,,USSD,,False
7746-QYVCO,2024-02-01,DATA_SESSION,,371.31,,USSD,,False
7746-QYVCO,2024-02-04,SMS,,,,USSD,,False
7746-QYVCO,2024-02-10,DATA_SESSION,,296.27,,WEB,,False
7746-QYVCO,2024-02-24,CALL,,,1.0,APP,,False
7746-QYVCO,2024-02-27,DATA_SESSION,,474.29,,APP,,False
7746-QYVCO,2024-03-08,CALL,,,1.7,APP,,False
7746-QYVCO,2024-03-12,CALL,,,7.3,USSD,,False
7748-UMTRK,2024-01-15,RECHARGE,100.0,,,AGENT,,False
7748-UMTRK,2024-01-24,DATA_SESSION,,437.79,,APP,,False
7748-UMTRK,2024-01-26,DATA_SESSION,,466.69,,AGENT,,False
7748-UMTRK,2024-01-30,DATA_SESSION,,555.84,,USSD,,False
7748-UMTRK,2024-02-04,DATA_SESSION,,321.3,,USSD,,False
7748-UMTRK,2024-02-05,RECHARGE,5000.0,,,APP,,False
7748-UMTRK,2024-02-11,CALL,,,1.8,AGENT,,False
7748-UMTRK,2024-02-19,RECHARGE,5000.0,,,USSD,,False
7748-UMTRK,2024-02-20,CALL,,,9.6,APP,,False
7748-UMTRK,2024-02-26,CALL,,,6.2,AGENT,,False
7748-UMTRK,2024-03-04,RECHARGE,5000.0,,,APP,,False
7748-UMTRK,2024-03-05,SMS,,,,USSD,,False
7748-UMTRK,2024-03-13,CALL,,,17.9,APP,,False
7748-UMTRK,2024-03-15,RECHARGE,5000.0,,,APP,,False
7748-UMTRK,2024-03-22,RECHARGE,100.0,,,USSD,,False
7748-UMTRK,2024-03-27,CALL,,,26.3,USSD,,False
7750-EYXWZ,2024-01-05,DATA_SESSION,,1181.44,,USSD,,False
7750-EYXWZ,2024-01-17,DATA_SESSION,,732.69,,USSD,,False
7750-EYXWZ,2024-01-19,DATA_SESSION,,827.22,,USSD,,False
7750-EYXWZ,2024-01-20,DATA_SESSION,,978.68,,APP,,False
7750-EYXWZ,2024-02-06,DATA_SESSION,,871.37,,APP,,False
7750-EYXWZ,2024-02-08,RECHARGE,100.0,,,USSD,,False
7750-EYXWZ,2024-02-09,RECHARGE,500.0,,,APP,,False
7750-EYXWZ,2024-02-29,DATA_SESSION,,685.1,,USSD,,False
7750-EYXWZ,2024-03-05,CALL,,,4.2,APP,,False
7750-EYXWZ,2024-03-11,CALL,,,1.7,APP,,False
7750-EYXWZ,2024-03-27,RECHARGE,500.0,,,APP,,False
7752-XUSCI,2024-01-07,DATA_SESSION,,408.63,,AGENT,,False
7752-XUSCI,2024-02-21,CALL,,,4.0,USSD,,False
7752-XUSCI,2024-03-12,SMS,,,,USSD,,False
7752-XUSCI,2024-03-21,CALL,,,3.3,USSD,,False
7753-USQYQ,2024-01-04,RECHARGE,2000.0,,,USSD,,False
7753-USQYQ,2024-01-05,RECHARGE,1000.0,,,AGENT,,False
7753-USQYQ,2024-01-19,DATA_SESSION,,956.23,,AGENT,,False
7753-USQYQ,2024-01-24,DATA_SESSION,,598.06,,USSD,,False
7753-USQYQ,2024-01-30,RECHARGE,1000.0,,,APP,,False
7753-USQYQ,2024-02-03,RECHARGE,1000.0,,,WEB,,False
7753-USQYQ,2024-02-06,RECHARGE,1000.0,,,APP,,False
7753-USQYQ,2024-02-11,SMS,,,,USSD,,False
7753-USQYQ,2024-02-12,DATA_SESSION,,703.08,,USSD,,False
7753-USQYQ,2024-02-29,RECHARGE,1000.0,,,USSD,,False
7753-USQYQ,2024-03-01,DATA_SESSION,,460.28,,APP,,False
7753-USQYQ,2024-03-13,RECHARGE,1000.0,,,USSD,,False
7753-USQYQ,2024-03-20,RECHARGE,5000.0,,,USSD,,False
7754-IXRMC,2024-01-03,DATA_SESSION,,953.2,,USSD,,False
7754-IXRMC,2024-01-25,SMS,,,,USSD,,False
7754-IXRMC,2024-02-23,DATA_SESSION,,4911.7,,APP,,False
7754-IXRMC,2024-02-26,RECHARGE,100.0,,,AGENT,,False
7754-IXRMC,2024-03-06,CALL,,,6.9,USSD,,False
7754-IXRMC,2024-03-11,RECHARGE,100.0,,,APP,,False
7754-IXRMC,2024-03-18,DATA_SESSION,,1316.37,,USSD,,False
7754-IXRMC,2024-03-20,SMS,,,,USSD,,False
7758-UJWYS,2024-01-02,CALL,,,6.5,USSD,,False
7758-UJWYS,2024-01-05,RECHARGE,200.0,,,WEB,,False
7758-UJWYS,2024-01-11,RECHARGE,100.0,,,USSD,,False
7758-UJWYS,2024-01-12,CALL,,,3.5,APP,,False
7758-UJWYS,2024-01-25,RECHARGE,100.0,,,USSD,WEEKEND_DATA,False
7758-UJWYS,2024-02-06,DATA_SESSION,,774.17,,WEB,,False
7758-UJWYS,2024-02-14,CALL,,,2.1,AGENT,,False
7758-UJWYS,2024-03-01,RECHARGE,100.0,,,USSD,DATA_BUNDLE_5GB,False
7758-UJWYS,2024-03-04,DATA_SESSION,,801.64,,APP,,False
7758-UJWYS,2024-03-05,DATA_SESSION,,3311.43,,AGENT,,False
7758-UJWYS,2024-03-22,CALL,,,9.1,APP,,False
7758-XKCBS,2024-01-10,DATA_SESSION,,544.78,,USSD,,False
7758-XKCBS,2024-03-15,CALL,,,0.9,USSD,,False
7760-OYPDY,2024-01-13,RECHARGE,2000.0,,,USSD,,False
7760-OYPDY,2024-02-28,CALL,,,2.1,USSD,,False
7762-ONLJY,2024-01-01,RECHARGE,5000.0,,,USSD,,False
7762-ONLJY,2024-02-25,DATA_SESSION,,606.41,,APP,,False
7762-ONLJY,2024-02-28,RECHARGE,500.0,,,USSD,,False
7762-ONLJY,2024-03-23,SMS,,,,USSD,,False
7762-ONLJY,2024-03-29,DATA_SESSION,,552.95,,APP,,False
7762-URZQH,2024-01-05,CALL,,,1.9,APP,,False
7762-URZQH,2024-02-01,CALL,,,4.7,USSD,,False
7762-URZQH,2024-02-06,DATA_SESSION,,59.31,,APP,,False
7762-URZQH,2024-02-09,DATA_SESSION,,107.86,,USSD,,False
7762-URZQH,2024-02-15,RECHARGE,200.0,,,AGENT,,False
7762-URZQH,2024-03-08,SMS,,,,APP,,False
7764-BDPEE,2024-01-01,CALL,,,3.0,USSD,,False
7764-BDPEE,2024-01-02,RECHARGE,1000.0,,,USSD,LOYALTY_BONUS,False
7764-BDPEE,2024-01-13,DATA_SESSION,,2174.99,,USSD,,False
7764-BDPEE,2024-01-15,CALL,,,9.2,APP,,False
7764-BDPEE,2024-01-25,DATA_SESSION,,2166.9,,APP,,False
7764-BDPEE,2024-01-27,DATA_SESSION,,1213.7,,APP,,False
7764-BDPEE,2024-01-29,CALL,,,6.0,USSD,,False
7764-BDPEE,2024-01-31,RECHARGE,1000.0,,,APP,,False
7764-BDPEE,2024-02-04,RECHARGE,2000.0,,,USSD,,False
7764-BDPEE,2024-02-05,CALL,,,10.6,USSD,,False
7764-BDPEE,2024-02-08,RECHARGE,1000.0,,,APP,,False
7764-BDPEE,2024-02-11,DATA_SESSION,,2347.91,,APP,,False
7764-BDPEE,2024-02-12,DATA_SESSION,,3052.41,,USSD,,False
7764-BDPEE,2024-02-15,CALL,,,2.7,USSD,,False
7764-BDPEE,2024-02-17,DATA_SESSION,,382.63,,AGENT,,False
7764-BDPEE,2024-02-19,CALL,,,6.0,AGENT,,False
7764-BDPEE,2024-02-21,DATA_SESSION,,834.4,,APP,,False
7764-BDPEE,2024-02-25,RECHARGE,1000.0,,,USSD,,False
7764-BDPEE,2024-02-27,CALL,,,1.3,AGENT,,False
7764-BDPEE,2024-03-02,CALL,,,17.5,USSD,,False
7764-BDPEE,2024-03-05,CALL,,,8.8,AGENT,,False
7764-BDPEE,2024-03-06,DATA_SESSION,,2456.71,,USSD,,False
7764-BDPEE,2024-03-07,CALL,,,0.8,APP,,False
7764-BDPEE,2024-03-09,RECHARGE,5000.0,,,AGENT,,False
7764-BDPEE,2024-03-16,CALL,,,7.0,USSD,,False
7764-BDPEE,2024-03-19,RECHARGE,100.0,,,USSD,,False
7764-BDPEE,2024-03-20,SMS,,,,USSD,,False
7764-BDPEE,2024-03-21,DATA_SESSION,,710.53,,USSD,,False
7764-BDPEE,2024-03-22,CALL,,,1.8,AGENT,,False
7764-BDPEE,2024-03-25,CALL,,,40.2,APP,,False
7764-BDPEE,2024-03-26,DATA_SESSION,,654.86,,APP,,False
7764-BDPEE,2024-03-27,CALL,,,4.5,APP,,False
7764-BDPEE,2024-03-28,DATA_SESSION,,731.31,,USSD,,False
7764-BDPEE,2024-03-29,DATA_SESSION,,4243.51,,USSD,,False
7764-BDPEE,2024-03-30,DATA_SESSION,,1278.55,,APP,,False
7764-BDPEE,2024-03-31,CALL,,,3.7,USSD,,False
7765-LWVVH,2024-01-01,DATA_SESSION,,885.54,,APP,,False
7765-LWVVH,2024-01-02,DATA_SESSION,,429.57,,USSD,,False
7765-LWVVH,2024-01-13,SMS,,,,WEB,,False
7765-LWVVH,2024-01-14,CALL,,,4.9,USSD,,False
7765-LWVVH,2024-01-27,RECHARGE,5000.0,,,USSD,,False
7765-LWVVH,2024-02-02,DATA_SESSION,,887.65,,USSD,,False
7765-LWVVH,2024-02-14,RECHARGE,5000.0,,,USSD,,False
7765-LWVVH,2024-02-29,SMS,,,,APP,,False
7765-LWVVH,2024-03-01,CALL,,,1.4,USSD,,False
7765-LWVVH,2024-03-22,RECHARGE,500.0,,,APP,,False
7766-CLTIC,2024-01-07,DATA_SESSION,,47.96,,USSD,,False
7766-CLTIC,2024-01-11,RECHARGE,2000.0,,,USSD,,False
7766-CLTIC,2024-01-25,DATA_SESSION,,50.42,,USSD,,False
7766-CLTIC,2024-01-27,RECHARGE,2000.0,,,USSD,,False
7766-CLTIC,2024-01-28,CALL,,,4.7,USSD,,False
7766-CLTIC,2024-02-02,CALL,,,15.4,APP,,False
7766-CLTIC,2024-02-06,CALL,,,2.0,APP,,False
7766-CLTIC,2024-02-11,SMS,,,,APP,,False
7766-CLTIC,2024-02-20,SMS,,,,WEB,,False
7766-CLTIC,2024-02-25,RECHARGE,2000.0,,,USSD,,False
7766-CLTIC,2024-03-05,DATA_SESSION,,79.42,,USSD,,False
7766-CLTIC,2024-03-07,CALL,,,11.6,USSD,,False
7766-CLTIC,2024-03-09,RECHARGE,200.0,,,USSD,,False
7766-CLTIC,2024-03-12,CALL,,,17.8,APP,,False
7766-CLTIC,2024-03-18,DATA_SESSION,,96.89,,APP,,False
7766-CLTIC,2024-03-24,SMS,,,,APP,,False
7767-UXAGJ,2024-01-17,CALL,,,5.7,USSD,,False
7767-UXAGJ,2024-01-30,DATA_SESSION,,44.25,,APP,,False
7767-UXAGJ,2024-02-09,DATA_SESSION,,179.68,,AGENT,,False
7767-UXAGJ,2024-02-14,RECHARGE,100.0,,,APP,,False
7767-UXAGJ,2024-02-26,SMS,,,,APP,,False
7767-UXAGJ,2024-03-01,DATA_SESSION,,282.23,,AGENT,,False
7767-UXAGJ,2024-03-10,RECHARGE,100.0,,,APP,,False
7771-CFQRQ,2024-01-02,DATA_SESSION,,365.62,,USSD,,False
7771-CFQRQ,2024-01-09,DATA_SESSION,,325.12,,AGENT,,False
7771-CFQRQ,2024-01-10,CALL,,,0.6,USSD,,False
7771-CFQRQ,2024-02-04,RECHARGE,1000.0,,,USSD,,False
7771-CFQRQ,2024-02-15,RECHARGE,2000.0,,,USSD,,False
7771-CFQRQ,2024-02-16,DATA_SESSION,,404.56,,USSD,,False
7771-CFQRQ,2024-02-21,DATA_SESSION,,366.75,,USSD,,False
7771-CFQRQ,2024-02-22,DATA_SESSION,,450.8,,APP,,False
7771-CFQRQ,2024-02-23,DATA_SESSION,,362.41,,USSD,,False
7771-CFQRQ,2024-02-26,CALL,,,28.2,APP,,False
7771-CFQRQ,2024-03-01,CALL,,,2.6,USSD,,False
7771-CFQRQ,2024-03-02,CALL,,,9.0,USSD,,False
7771-CFQRQ,2024-03-03,CALL,,,1.0,USSD,,False
7771-CFQRQ,2024-03-05,CALL,,,4.5,USSD,,False
7771-CFQRQ,2024-03-16,SMS,,,,AGENT,,False
7771-CFQRQ,2024-03-17,DATA_SESSION,,270.15,,APP,,False
7771-CFQRQ,2024-03-24,DATA_SESSION,,307.7,,APP,,False
7771-CFQRQ,2024-03-28,SMS,,,,APP,,False
7771-CFQRQ,2024-03-31,DATA_SESSION,,358.52,,USSD,,False
7771-ZONAT,2024-02-15,DATA_SESSION,,141.88,,AGENT,,False
7771-ZONAT,2024-03-22,CALL,,,0.5,APP,,False
7771-ZONAT,2024-03-23,RECHARGE,500.0,,,USSD,WEEKEND_DATA,False
7771-ZONAT,2024-03-26,DATA_SESSION,,188.89,,USSD,,False
7774-OJSXI,2024-02-15,RECHARGE,100.0,,,AGENT,WEEKEND_DATA,False
7776-QGYJC,2024-01-03,CALL,,,5.0,USSD,,False
7776-QGYJC,2024-01-05,CALL,,,7.0,APP,,False
7776-QGYJC,2024-01-24,CALL,,,10.8,USSD,,False
7776-QGYJC,2024-02-09,RECHARGE,100.0,,,USSD,,False
7776-QGYJC,2024-02-20,DATA_SESSION,,483.16,,USSD,,False
7776-QGYJC,2024-03-12,DATA_SESSION,,811.91,,USSD,,False
7776-QGYJC,2024-03-23,DATA_SESSION,,1029.45,,WEB,,False
7776-QGYJC,2024-03-25,DATA_SESSION,,768.24,,AGENT,,False
7776-QGYJC,2024-03-26,DATA_SESSION,,750.03,,APP,,False
7776-QWNFX,2024-01-01,CALL,,,1.8,USSD,,False
7776-QWNFX,2024-01-29,CALL,,,2.0,APP,,False
7776-QWNFX,2024-02-23,CALL,,,6.3,AGENT,,False
7776-QWNFX,2024-02-26,CALL,,,11.1,WEB,,False
7776-QWNFX,2024-03-07,RECHARGE,4000.0,,,USSD,,False
7777-UNYHB,2024-01-09,DATA_SESSION,,108.3,,USSD,,False
7777-UNYHB,2024-01-10,RECHARGE,500.0,,,USSD,,False
7777-UNYHB,2024-01-14,CALL,,,0.5,AGENT,,False
7777-UNYHB,2024-01-21,DATA_SESSION,,99.42,,APP,,False
7777-UNYHB,2024-01-28,DATA_SESSION,,111.32,,WEB,,False
7777-UNYHB,2024-01-30,DATA_SESSION,,90.82,,APP,,False
7777-UNYHB,2024-02-07,RECHARGE,1000.0,,,USSD,,False
7777-UNYHB,2024-02-16,RECHARGE,500.0,,,APP,,False
7777-UNYHB,2024-03-12,CALL,,,13.7,APP,,False
7777-UNYHB,2024-03-22,SMS,,,,USSD,,False
7777-UNYHB,2024-03-25,RECHARGE,100.0,,,AGENT,,False
7777-UNYHB,2024-03-29,RECHARGE,500.0,,,APP,VOICE_TOPUP_100,False
7777-UNYHB,2024-03-30,RECHARGE,500.0,,,USSD,,False
7779-LGOVN,2024-01-03,RECHARGE,200.0,,,APP,VOICE_TOPUP_100,False
7779-LGOVN,2024-01-06,CALL,,,9.5,USSD,,False
7779-LGOVN,2024-01-19,DATA_SESSION,,494.63,,USSD,,False
7779-LGOVN,2024-01-22,CALL,,,16.5,USSD,,False
7779-LGOVN,2024-01-24,CALL,,,9.3,USSD,,False
7779-LGOVN,2024-02-17,CALL,,,19.7,WEB,,False
7779-LGOVN,2024-02-23,CALL,,,6.9,USSD,,False
7779-LGOVN,2024-03-27,RECHARGE,100.0,,,USSD,,False
7779-ORAEL,2024-01-02,CALL,,,15.0,APP,,False
7779-ORAEL,2024-01-20,DATA_SESSION,,381.9,,APP,,False
7779-ORAEL,2024-01-23,CALL,,,8.8,USSD,,False
7779-ORAEL,2024-01-26,RECHARGE,100.0,,,APP,,False
7779-ORAEL,2024-01-27,CALL,,,5.0,AGENT,,False
7779-ORAEL,2024-02-05,SMS,,,,APP,,False
7779-ORAEL,2024-02-06,SMS,,,,USSD,,False
7779-ORAEL,2024-02-07,SMS,,,,APP,,False
7779-ORAEL,2024-02-11,DATA_SESSION,,388.87,,USSD,,False
7779-ORAEL,2024-02-16,CALL,,,21.0,AGENT,,False
7779-ORAEL,2024-02-17,DATA_SESSION,,300.84,,USSD,,False
7779-ORAEL,2024-03-03,DATA_SESSION,,447.93,,USSD,,False
7779-ORAEL,2024-03-06,DATA_SESSION,,247.02,,USSD,,False
7779-ORAEL,2024-03-10,RECHARGE,1000.0,,,USSD,,False
7779-ORAEL,2024-03-12,CALL,,,19.4,USSD,,False
7779-ORAEL,2024-03-14,RECHARGE,1000.0,,,USSD,,False
7779-ORAEL,2024-03-20,SMS,,,,APP,,False
7780-OTDSO,2024-02-01,CALL,,,1.5,USSD,,False
7780-OTDSO,2024-02-03,RECHARGE,200.0,,,USSD,,False
7780-OTDSO,2024-02-15,SMS,,,,APP,,False
7781-EWARA,2024-01-01,CALL,,,1.0,AGENT,,False
7781-EWARA,2024-01-07,CALL,,,1.2,APP,,False
7781-EWARA,2024-01-09,RECHARGE,2000.0,,,USSD,,False
7781-EWARA,2024-01-18,CALL,,,2.6,AGENT,,False
7781-EWARA,2024-01-25,RECHARGE,5000.0,,,USSD,,False
7781-EWARA,2024-01-26,DATA_SESSION,,1146.63,,AGENT,,False
7781-EWARA,2024-01-27,CALL,,,10.5,AGENT,,False
7781-EWARA,2024-01-30,RECHARGE,2000.0,,,USSD,DATA_BUNDLE_1GB,False
7781-EWARA,2024-01-31,CALL,,,1.7,APP,,False
7781-EWARA,2024-02-19,SMS,,,,USSD,,False
7781-EWARA,2024-03-16,RECHARGE,2000.0,,,USSD,,False
7781-EWARA,2024-03-20,RECHARGE,2000.0,,,USSD,,False
7781-EWARA,2024-03-29,DATA_SESSION,,988.59,,AGENT,,False
7781-EWARA,2024-03-30,CALL,,,5.0,APP,,False
7781-HVGMK,2024-01-03,DATA_SESSION,,783.41,,APP,,False
7781-HVGMK,2024-01-06,DATA_SESSION,,569.05,,APP,,False
7781-HVGMK,2024-01-11,CALL,,,1.1,APP,,False
7781-HVGMK,2024-01-16,CALL,,,3.4,USSD,,False
7781-HVGMK,2024-01-29,CALL,,,46.0,APP,,False
7781-HVGMK,2024-01-30,DATA_SESSION,,549.56,,APP,,False
7781-HVGMK,2024-02-07,CALL,,,12.7,USSD,,False
7781-HVGMK,2024-02-09,SMS,,,,USSD,,False
7781-HVGMK,2024-02-15,RECHARGE,100.0,,,WEB,WEEKEND_DATA,True
7781-HVGMK,2024-02-25,RECHARGE,100.0,,,USSD,,False
7781-HVGMK,2024-03-01,DATA_SESSION,,506.02,,USSD,,False
7781-HVGMK,2024-03-31,RECHARGE,2000.0,,,AGENT,,False
7783-YKGDV,2024-01-25,SMS,,,,USSD,,False
7783-YKGDV,2024-01-29,RECHARGE,500.0,,,USSD,,False
7783-YKGDV,2024-02-03,CALL,,,0.5,APP,,False
7783-YKGDV,2024-02-29,RECHARGE,500.0,,,USSD,WEEKEND_DATA,False
7783-YKGDV,2024-03-02,CALL,,,12.6,USSD,,False
7785-RDVIG,2024-01-02,RECHARGE,1000.0,,,AGENT,,False
7785-RDVIG,2024-01-22,DATA_SESSION,,80.92,,USSD,,False
7785-RDVIG,2024-01-27,DATA_SESSION,,54.28,,WEB,,False
7785-RDVIG,2024-02-11,DATA_SESSION,,71.48,,USSD,,False
7785-RDVIG,2024-02-19,DATA_SESSION,,108.2,,USSD,,False
7785-RDVIG,2024-02-25,CALL,,,2.7,USSD,,False
7785-RDVIG,2024-02-26,DATA_SESSION,,56.35,,USSD,,False
7785-RDVIG,2024-03-11,CALL,,,14.0,USSD,,False
7785-RDVIG,2024-03-19,CALL,,,6.5,USSD,,False
7786-WBJYI,2024-01-06,DATA_SESSION,,95.2,,APP,,False
7786-WBJYI,2024-01-08,DATA_SESSION,,73.4,,WEB,,False
7786-WBJYI,2024-01-21,RECHARGE,5000.0,,,APP,,False
7786-WBJYI,2024-03-05,SMS,,,,APP,,False
7787-BNTZM,2024-01-07,RECHARGE,500.0,,,APP,,False
7787-BNTZM,2024-01-09,CALL,,,10.9,AGENT,,False
7787-BNTZM,2024-01-10,DATA_SESSION,,1422.88,,WEB,,False
7787-BNTZM,2024-01-12,DATA_SESSION,,843.97,,USSD,,False
7787-BNTZM,2024-01-19,CALL,,,2.8,AGENT,,False
7787-BNTZM,2024-01-26,DATA_SESSION,,802.88,,USSD,,False
7787-BNTZM,2024-01-28,RECHARGE,500.0,,,USSD,,False
7787-BNTZM,2024-02-02,CALL,,,12.3,AGENT,,False
7787-BNTZM,2024-02-03,DATA_SESSION,,1399.17,,USSD,,False
7787-BNTZM,2024-02-10,CALL,,,0.7,APP,,False
7787-BNTZM,2024-02-16,CALL,,,15.8,USSD,,False
7787-BNTZM,2024-02-21,RECHARGE,500.0,,,APP,,False
7787-BNTZM,2024-02-25,DATA_SESSION,,793.23,,USSD,,False
7787-BNTZM,2024-03-01,DATA_SESSION,,3649.05,,USSD,,False
7787-BNTZM,2024-03-10,CALL,,,15.7,APP,,False
7787-BNTZM,2024-03-15,DATA_SESSION,,925.46,,USSD,,False
7789-CRUVC,2024-01-05,DATA_SESSION,,433.84,,APP,,False
7789-CRUVC,2024-01-11,DATA_SESSION,,411.15,,APP,,False
7789-CRUVC,2024-01-18,CALL,,,2.5,USSD,,False
7789-CRUVC,2024-01-22,RECHARGE,2000.0,,,APP,,False
7789-CRUVC,2024-02-11,DATA_SESSION,,488.54,,WEB,,False
7789-CRUVC,2024-02-17,RECHARGE,500.0,,,USSD,,False
7789-CRUVC,2024-02-22,DATA_SESSION,,580.04,,USSD,,False
7789-CRUVC,2024-02-23,DATA_SESSION,,504.57,,USSD,,False
7789-CRUVC,2024-02-28,DATA_SESSION,,512.51,,USSD,,False
7789-CRUVC,2024-03-01,DATA_SESSION,,580.34,,USSD,,False
7789-CRUVC,2024-03-20,SMS,,,,AGENT,,False
7789-CRUVC,2024-03-24,CALL,,,4.5,APP,,False
7789-HKSBS,2024-01-07,CALL,,,4.5,USSD,,False
7789-HKSBS,2024-01-10,DATA_SESSION,,898.46,,AGENT,,False
7789-HKSBS,2024-01-30,RECHARGE,200.0,,,USSD,VOICE_TOPUP_100,True
7789-HKSBS,2024-02-09,CALL,,,14.9,WEB,,False
7789-HKSBS,2024-02-12,DATA_SESSION,,667.91,,USSD,,False
7789-HKSBS,2024-02-22,CALL,,,33.0,APP,,False
7789-HKSBS,2024-03-11,DATA_SESSION,,1147.74,,USSD,,False
7789-HKSBS,2024-03-13,CALL,,,11.6,USSD,,False
7789-HKSBS,2024-03-14,DATA_SESSION,,703.88,,AGENT,,False
7789-HKSBS,2024-03-20,RECHARGE,2000.0,,,USSD,,False
7789-HKSBS,2024-03-22,CALL,,,14.4,APP,,False
7794-JASDG,2024-01-03,RECHARGE,5000.0,,,AGENT,,False
7794-JASDG,2024-01-05,CALL,,,8.2,USSD,,False
7794-JASDG,2024-01-07,CALL,,,0.5,AGENT,,False
7794-JASDG,2024-01-09,RECHARGE,5000.0,,,USSD,,False
7794-JASDG,2024-01-15,DATA_SESSION,,451.36,,APP,,False
7794-JASDG,2024-01-18,RECHARGE,5000.0,,,APP,,False
7794-JASDG,2024-01-23,RECHARGE,1000.0,,,USSD,VOICE_TOPUP_100,False
7794-JASDG,2024-01-27,CALL,,,0.6,AGENT,,False
7794-JASDG,2024-02-05,DATA_SESSION,,913.99,,APP,,False
7794-JASDG,2024-02-07,RECHARGE,5000.0,,,USSD,,False
7794-JASDG,2024-02-09,DATA_SESSION,,1072.94,,APP,,False
7794-JASDG,2024-02-13,DATA_SESSION,,392.59,,USSD,,False
7794-JASDG,2024-02-14,DATA_SESSION,,579.39,,APP,,False
7794-JASDG,2024-02-20,DATA_SESSION,,937.01,,APP,,False
7794-JASDG,2024-02-25,CALL,,,8.2,APP,,False
7794-JASDG,2024-02-29,DATA_SESSION,,378.74,,USSD,,False
7794-JASDG,2024-03-07,DATA_SESSION,,776.41,,USSD,,False
7794-JASDG,2024-03-08,CALL,,,1.0,USSD,,False
7794-JASDG,2024-03-11,DATA_SESSION,,698.01,,USSD,,False
7794-JASDG,2024-03-22,DATA_SESSION,,614.75,,AGENT,,False
7794-JASDG,2024-03-30,DATA_SESSION,,462.77,,APP,,False
7795-CFOCW,2024-01-05,DATA_SESSION,,425.52,,USSD,,False
7795-CFOCW,2024-01-07,DATA_SESSION,,292.6,,APP,,False
7795-CFOCW,2024-01-27,CALL,,,0.5,AGENT,,False
7795-CFOCW,2024-01-28,DATA_SESSION,,312.7,,AGENT,,False
7795-CFOCW,2024-01-30,DATA_SESSION,,199.5,,WEB,,False
7795-CFOCW,2024-02-01,DATA_SESSION,,250.29,,USSD,,False
7795-CFOCW,2024-02-02,DATA_SESSION,,255.41,,USSD,,False
7795-CFOCW,2024-02-07,RECHARGE,2000.0,,,APP,,False
7795-CFOCW,2024-02-12,DATA_SESSION,,171.16,,USSD,,False
7795-CFOCW,2024-02-19,DATA_SESSION,,250.55,,APP,,False
7795-CFOCW,2024-02-21,DATA_SESSION,,409.98,,USSD,,False
7795-CFOCW,2024-02-23,SMS,,,,AGENT,,False
7795-CFOCW,2024-03-03,DATA_SESSION,,241.57,,USSD,,False
7795-CFOCW,2024-03-06,CALL,,,4.8,USSD,,False
7795-CFOCW,2024-03-16,CALL,,,7.3,AGENT,,False
